credit_rating,account_balance,credit_duration_months,previous_credit_payment_status,credit_purpose,credit_amount,savings,employment_duration,installment_rate(perc_disp_income),marital_status,guarantor,residence_duration,current_assets,age,other_credits,apartment_type,bank_credits,occupation,dependents,telephone_yes,foreign_worker_yes,telephone_no,foreign_worker_no
0,moderate,36,delay_paying_in_past,car(new),2225,little,>7_year,4,male:single,none,4,unknown,57,bank,for_free,2,skilled-employee,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,furniture/equipment,4153,little,1<_<4_year,2,male:single,co-applicant,3,car_other,42,none,own,1,skilled-employee,1,0,1,1,0
0,little,18,no_credits_taken,furniture/equipment,3114,little,<1_year,1,female:divorced/married,none,4,life_insurance,26,none,rent,1,skilled-employee,1,0,1,1,0
0,little,18,other_credits_existing,furniture/equipment,2124,little,1<_<4_year,4,female:divorced/married,none,4,real_estate,24,none,rent,2,skilled-employee,1,0,1,1,0
0,little,18,all_credits_paid_duly,furniture/equipment,1553,little,1<_<4_year,4,male:single,none,3,car_other,44,bank,own,1,skilled-employee,1,0,1,1,0
0,little,30,existing_credits_paid_till_now,furniture/equipment,2406,little,4<_<7_year,4,female:divorced/married,none,4,real_estate,23,none,rent,1,skilled-employee,1,0,1,1,0
0,little,24,delay_paying_in_past,car(new),1333,little,unemployed,4,male:single,none,2,real_estate,43,none,for_free,2,skilled-employee,2,0,1,1,0
0,little,48,no_credits_taken,furniture/equipment,7119,little,1<_<4_year,3,male:single,none,4,unknown,53,none,for_free,2,skilled-employee,2,0,1,1,0
0,little,24,delay_paying_in_past,car(new),4870,little,1<_<4_year,3,male:single,none,4,unknown,53,none,for_free,2,skilled-employee,2,0,1,1,0
0,little,12,other_credits_existing,car(new),691,little,>7_year,4,male:single,none,3,life_insurance,35,none,own,2,skilled-employee,1,0,1,1,0
0,little,42,delay_paying_in_past,radio/television,4370,little,4<_<7_year,3,male:single,none,2,life_insurance,26,bank,own,2,skilled-employee,2,1,1,0,0
0,little,36,all_credits_paid_duly,furniture/equipment,2746,little,>7_year,4,male:single,none,4,car_other,31,bank,own,1,skilled-employee,1,0,1,1,0
0,little,24,no_credits_taken,furniture/equipment,4110,little,>7_year,3,male:single,none,4,unknown,23,bank,rent,2,skilled-employee,2,0,1,1,0
0,little,18,existing_credits_paid_till_now,furniture/equipment,2462,little,1<_<4_year,2,male:single,none,2,car_other,22,none,own,1,skilled-employee,1,0,1,1,0
0,little,12,existing_credits_paid_till_now,furniture/equipment,1282,little,1<_<4_year,2,female:divorced/married,none,4,car_other,20,none,rent,1,skilled-employee,1,0,1,1,0
0,moderate,12,no_credits_taken,furniture/equipment,2969,little,<1_year,4,female:divorced/married,none,3,life_insurance,25,none,rent,2,skilled-employee,1,0,1,1,0
0,little,48,no_credits_taken,car(used),4605,little,>7_year,3,male:single,none,4,unknown,24,none,for_free,2,skilled-employee,2,0,1,1,0
0,little,48,other_credits_existing,car(used),6331,little,>7_year,4,male:single,none,4,unknown,46,none,for_free,2,skilled-employee,1,1,1,0,0
0,little,24,all_credits_paid_duly,furniture/equipment,3552,little,4<_<7_year,3,male:single,none,4,car_other,27,bank,own,1,skilled-employee,1,0,1,1,0
0,little,12,all_credits_paid_duly,car(new),697,little,<1_year,4,male:single,none,2,car_other,46,bank,own,2,skilled-employee,1,1,1,0,0
0,little,24,existing_credits_paid_till_now,car(new),1442,little,4<_<7_year,4,female:divorced/married,none,4,car_other,23,none,rent,2,skilled-employee,1,0,1,1,0
0,little,27,no_credits_taken,business,5293,little,unemployed,2,male:single,none,4,life_insurance,50,none,own,2,skilled-employee,1,1,1,0,0
0,little,21,delay_paying_in_past,education,3414,little,<1_year,2,male:single,none,1,life_insurance,26,stores,own,2,skilled-employee,1,0,1,1,0
0,little,18,existing_credits_paid_till_now,furniture/equipment,2039,little,1<_<4_year,1,female:divorced/married,none,4,real_estate,20,none,rent,1,skilled-employee,1,0,1,1,0
0,little,24,all_credits_paid_duly,business,3161,little,1<_<4_year,4,male:single,none,2,life_insurance,31,bank,rent,1,skilled-employee,1,1,1,0,0
0,little,12,existing_credits_paid_till_now,retraining,902,little,4<_<7_year,4,male:married,none,4,life_insurance,21,none,rent,1,skilled-employee,1,0,1,1,0
0,little,48,existing_credits_paid_till_now,car(used),10297,little,4<_<7_year,4,male:single,none,4,unknown,39,none,for_free,3,skilled-employee,2,1,1,0,0
0,moderate,48,no_credits_taken,business,14421,little,1<_<4_year,2,male:single,none,2,car_other,25,stores,own,1,skilled-employee,1,1,1,0,0
0,moderate,18,other_credits_existing,car(new),1056,little,>7_year,3,male:single,guarantor,3,real_estate,30,none,own,2,skilled-employee,1,0,1,1,0
0,little,12,existing_credits_paid_till_now,car(new),1274,little,<1_year,3,female:divorced/married,none,1,real_estate,37,bank,own,1,unskilled-resident,1,0,1,1,0
0,moderate,12,existing_credits_paid_till_now,car(new),1223,little,>7_year,1,male:divorced,none,1,real_estate,46,none,rent,2,skilled-employee,1,0,1,1,0
0,little,12,existing_credits_paid_till_now,car(new),1372,little,4<_<7_year,2,male:divorced,none,3,car_other,36,none,own,1,skilled-employee,1,0,1,1,0
0,little,16,other_credits_existing,car(new),2625,little,>7_year,2,male:single,guarantor,4,life_insurance,43,none,rent,1,skilled-employee,1,1,0,0,1
0,little,20,other_credits_existing,car(new),2235,little,1<_<4_year,4,male:married,guarantor,2,life_insurance,33,bank,rent,2,skilled-employee,1,0,0,1,1
0,moderate,9,existing_credits_paid_till_now,furniture/equipment,959,little,1<_<4_year,1,female:divorced/married,none,2,car_other,29,bank,own,1,skilled-employee,1,0,1,1,0
0,moderate,18,other_credits_existing,car(new),884,little,>7_year,4,male:single,none,4,car_other,36,none,own,1,skilled-employee,2,1,1,0,0
0,moderate,24,existing_credits_paid_till_now,car(new),1246,little,<1_year,4,male:single,none,2,real_estate,23,bank,own,1,unskilled-resident,1,0,1,1,0
0,moderate,36,delay_paying_in_past,car(new),8086,moderate,>7_year,2,male:single,none,4,car_other,42,stores,own,4,highly-qualified,1,1,1,0,0
0,na,48,other_credits_existing,car(new),10127,quite_rich,1<_<4_year,2,male:single,none,2,unknown,44,none,for_free,1,skilled-employee,1,0,1,1,0
0,moderate,12,existing_credits_paid_till_now,car(new),888,little,>7_year,4,male:single,none,4,car_other,41,bank,own,1,unskilled-resident,2,0,1,1,0
0,na,12,existing_credits_paid_till_now,education,719,little,>7_year,4,male:single,none,4,car_other,41,bank,own,1,unskilled-resident,2,0,1,1,0
0,moderate,36,existing_credits_paid_till_now,car(new),12389,na,1<_<4_year,1,male:single,none,4,unknown,37,bank,for_free,1,skilled-employee,1,1,1,0,0
0,little,12,existing_credits_paid_till_now,radio/television,709,little,>7_year,4,male:single,none,4,real_estate,57,none,own,1,unskilled-resident,1,0,1,1,0
0,moderate,15,all_credits_paid_duly,car(new),6850,moderate,unemployed,1,male:single,none,2,life_insurance,34,stores,own,1,highly-qualified,2,1,1,0,0
0,na,10,existing_credits_paid_till_now,furniture/equipment,2210,little,1<_<4_year,2,male:single,none,2,real_estate,25,none,rent,1,unskilled-resident,1,0,1,1,0
0,na,30,all_credits_paid_duly,car(used),7485,na,unemployed,4,female:divorced/married,none,1,real_estate,53,bank,own,1,highly-qualified,1,1,1,0,0
0,little,18,all_credits_paid_duly,car(new),1442,little,4<_<7_year,4,male:single,none,4,unknown,32,bank,for_free,2,unskilled-resident,2,0,1,1,0
0,na,12,other_credits_existing,radio/television,797,na,>7_year,4,female:divorced/married,none,3,life_insurance,33,none,own,1,unskilled-resident,2,0,1,1,0
0,moderate,45,other_credits_existing,radio/television,4746,little,<1_year,4,male:single,none,2,life_insurance,24,bank,own,2,unskilled-resident,1,0,1,1,0
0,rich,12,other_credits_existing,car(new),939,quite_rich,4<_<7_year,4,male:married,none,2,real_estate,28,none,own,3,skilled-employee,1,1,1,0,0
0,moderate,21,existing_credits_paid_till_now,business,1188,little,>7_year,2,female:divorced/married,none,4,life_insurance,39,none,own,1,skilled-employee,2,0,1,1,0
0,na,48,other_credits_existing,car(used),11590,moderate,1<_<4_year,2,female:divorced/married,none,4,car_other,24,none,rent,2,unskilled-resident,1,0,1,1,0
0,rich,12,all_credits_paid_duly,business,609,little,<1_year,4,female:divorced/married,none,1,real_estate,26,bank,own,1,unemployed-non-resident,1,0,1,1,0
0,little,18,other_credits_existing,repairs,1190,little,unemployed,2,female:divorced/married,none,4,unknown,55,none,for_free,3,unemployed-non-resident,2,0,1,1,0
0,moderate,21,existing_credits_paid_till_now,business,2767,moderate,>7_year,4,male:divorced,none,2,car_other,61,none,rent,2,unskilled-resident,1,0,1,1,0
0,moderate,30,existing_credits_paid_till_now,furniture/equipment,3441,moderate,1<_<4_year,2,female:divorced/married,co-applicant,4,car_other,21,bank,rent,1,skilled-employee,1,0,1,1,0
0,moderate,30,no_credits_taken,business,4280,moderate,1<_<4_year,4,female:divorced/married,none,4,car_other,26,none,rent,2,unskilled-resident,1,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,radio/television,3092,moderate,<1_year,3,male:married,none,2,car_other,22,none,rent,1,skilled-employee,1,1,1,0,0
0,na,18,existing_credits_paid_till_now,car(new),6761,na,1<_<4_year,2,male:single,none,4,car_other,68,stores,rent,2,skilled-employee,1,0,1,1,0
0,moderate,12,existing_credits_paid_till_now,radio/television,1331,little,<1_year,2,male:single,none,1,car_other,22,none,own,1,skilled-employee,1,0,1,1,0
0,moderate,54,no_credits_taken,business,15945,little,<1_year,3,male:single,none,4,unknown,58,none,rent,1,skilled-employee,1,1,1,0,0
0,little,24,existing_credits_paid_till_now,furniture/equipment,3234,little,<1_year,4,female:divorced/married,none,4,real_estate,23,none,rent,1,unskilled-resident,1,1,1,0,0
0,moderate,15,existing_credits_paid_till_now,radio/television,802,little,>7_year,4,male:single,none,3,car_other,37,none,own,1,skilled-employee,2,0,1,1,0
0,moderate,48,existing_credits_paid_till_now,furniture/equipment,9960,little,<1_year,1,female:divorced/married,none,2,car_other,26,bank,own,1,skilled-employee,1,1,1,0,0
0,na,24,delay_paying_in_past,business,8648,little,<1_year,2,male:single,none,2,car_other,27,bank,own,2,skilled-employee,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,radio/television,1345,little,1<_<4_year,4,male:married,none,3,real_estate,26,none,own,1,skilled-employee,1,0,1,1,0
0,little,45,existing_credits_paid_till_now,radio/television,1845,little,1<_<4_year,4,male:single,none,4,unknown,23,none,for_free,1,skilled-employee,1,1,1,0,0
0,little,21,all_credits_paid_duly,car(new),1647,na,1<_<4_year,4,male:single,none,2,life_insurance,40,bank,own,2,unskilled-resident,2,0,1,1,0
0,na,48,existing_credits_paid_till_now,business,4844,little,unemployed,3,male:single,none,2,car_other,33,none,rent,1,highly-qualified,1,1,1,0,0
0,moderate,27,no_credits_taken,business,8318,little,>7_year,2,female:divorced/married,none,4,unknown,42,stores,for_free,2,highly-qualified,1,1,1,0,0
0,rich,18,existing_credits_paid_till_now,radio/television,2100,little,1<_<4_year,4,male:single,co-applicant,2,real_estate,37,none,own,1,skilled-employee,1,0,1,1,0
0,little,45,no_credits_taken,business,11816,little,>7_year,2,male:single,none,4,car_other,29,none,rent,2,skilled-employee,1,0,1,1,0
0,little,6,existing_credits_paid_till_now,education,448,little,<1_year,4,female:divorced/married,none,4,life_insurance,23,none,own,1,skilled-employee,1,0,1,1,0
0,little,30,existing_credits_paid_till_now,repairs,11998,little,<1_year,1,male:divorced,none,1,unknown,34,bank,own,1,unskilled-resident,1,1,1,0,0
0,moderate,48,no_credits_taken,others,18424,little,1<_<4_year,1,female:divorced/married,none,2,life_insurance,32,bank,own,1,highly-qualified,1,1,0,0,1
0,little,6,existing_credits_paid_till_now,car(new),14896,little,>7_year,1,male:single,none,4,unknown,68,bank,own,1,highly-qualified,1,1,1,0,0
0,moderate,12,existing_credits_paid_till_now,furniture/equipment,2762,na,>7_year,1,female:divorced/married,none,2,life_insurance,25,none,own,1,skilled-employee,1,1,1,0,0
0,little,12,existing_credits_paid_till_now,car(used),3386,little,>7_year,3,male:single,none,4,unknown,35,none,for_free,1,skilled-employee,1,1,1,0,0
0,moderate,24,existing_credits_paid_till_now,radio/television,2039,little,<1_year,1,male:married,none,1,life_insurance,22,none,own,1,skilled-employee,1,1,1,0,0
0,na,18,delay_paying_in_past,business,2169,little,1<_<4_year,4,male:married,none,2,car_other,28,none,own,1,skilled-employee,1,1,1,0,0
0,moderate,48,other_credits_existing,furniture/equipment,5096,little,1<_<4_year,2,female:divorced/married,none,3,car_other,30,none,own,1,highly-qualified,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,radio/television,1882,little,1<_<4_year,4,female:divorced/married,none,4,car_other,25,bank,rent,2,skilled-employee,1,0,1,1,0
0,little,48,existing_credits_paid_till_now,radio/television,6999,little,4<_<7_year,1,male:married,guarantor,1,real_estate,34,none,own,2,skilled-employee,1,1,1,0,0
0,na,12,other_credits_existing,business,2292,little,unemployed,4,male:single,none,2,car_other,42,stores,own,2,highly-qualified,1,1,1,0,0
0,little,14,existing_credits_paid_till_now,car(new),8978,little,>7_year,1,male:divorced,none,4,life_insurance,45,none,own,1,highly-qualified,1,1,0,0,1
0,little,12,existing_credits_paid_till_now,radio/television,674,moderate,4<_<7_year,4,male:married,none,1,life_insurance,20,none,own,1,skilled-employee,1,0,1,1,0
0,little,18,existing_credits_paid_till_now,car(new),976,little,<1_year,1,female:divorced/married,none,2,car_other,23,none,own,1,unskilled-resident,1,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,car(new),2718,little,1<_<4_year,3,female:divorced/married,none,4,life_insurance,20,none,rent,1,unskilled-resident,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,education,750,little,unemployed,4,female:divorced/married,none,1,real_estate,27,none,own,1,unemployed-non-resident,1,0,1,1,0
0,moderate,24,existing_credits_paid_till_now,car(used),12579,little,>7_year,4,female:divorced/married,none,2,unknown,44,none,for_free,1,highly-qualified,1,1,1,0,0
0,little,18,existing_credits_paid_till_now,car(used),7511,na,>7_year,1,male:single,none,4,life_insurance,51,none,for_free,1,skilled-employee,2,1,1,0,0
0,little,18,other_credits_existing,car(new),3966,little,>7_year,1,female:divorced/married,none,4,real_estate,33,bank,rent,3,skilled-employee,1,1,1,0,0
0,little,12,no_credits_taken,radio/television,6199,little,1<_<4_year,4,male:single,none,2,life_insurance,28,none,rent,2,skilled-employee,1,1,1,0,0
0,little,24,existing_credits_paid_till_now,radio/television,1987,little,1<_<4_year,2,male:single,none,4,real_estate,21,none,rent,1,unskilled-resident,2,0,1,1,0
0,little,24,existing_credits_paid_till_now,car(new),2303,little,>7_year,4,male:single,co-applicant,1,real_estate,45,none,own,1,skilled-employee,1,0,1,1,0
0,na,21,other_credits_existing,car(new),12680,na,>7_year,4,male:single,none,4,unknown,30,none,for_free,1,highly-qualified,1,1,1,0,0
0,moderate,12,existing_credits_paid_till_now,radio/television,6468,na,unemployed,2,male:single,none,1,unknown,52,none,own,1,highly-qualified,1,1,1,0,0
0,little,30,existing_credits_paid_till_now,furniture/equipment,6350,na,>7_year,4,male:single,none,4,life_insurance,31,none,own,1,skilled-employee,1,0,1,1,0
