age,workclass,education,maritalStatus,occupation,relationship,race,gender,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,income
43,fedGov,hs_grad,married,professional,wife,White,Female,0,0,40,USA,1
30,private,dropout,single,blueCollar,unmarried,Black,Female,0,0,40,USA,0
62,private,hs_grad,married,other,husband,White,Male,2829,0,24,USA,0
38,private,associates,married,blueCollar,husband,White,Male,0,0,40,USA,0
27,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
28,private,masters_doctorate,single,professional,notInFamily,White,Female,0,0,60,notUSA,1
26,private,associates,single,other,notInFamily,White,Male,0,0,40,USA,0
21,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,20,USA,0
19,private,hs_grad,single,other,otherRelative,Black,Male,0,0,40,USA,0
20,private,hs_grad,single,other,ownChild,White,Male,0,0,30,USA,0
25,otherGov,bachelors,single,other,notInFamily,Black,Male,0,0,40,USA,0
28,selfEmployed,hs_grad,single,blueCollar,ownChild,White,Male,0,0,50,notUSA,0
36,private,associates,single,other,notInFamily,White,Male,0,0,42,USA,1
23,private,bachelors,single,blueCollar,notInFamily,AmerIndianEskimo,Male,0,0,40,notUSA,0
24,private,bachelors,married,other,wife,White,Female,0,0,50,USA,0
23,private,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
24,private,bachelors,single,professional,ownChild,White,Female,0,0,20,USA,0
25,selfEmployed,hs_grad,single,other,notInFamily,White,Male,0,0,8,USA,0
24,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
30,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,62,USA,0
36,private,hs_grad,married,whiteCollar,wife,White,Female,0,0,33,USA,0
45,private,hs_grad,married,other,husband,AsianPacIslander,Male,0,0,40,notUSA,0
31,private,associates,married,sales,unmarried,White,Female,0,880,45,USA,0
34,private,hs_grad,single,other,notInFamily,White,Male,0,0,48,USA,0
65,selfEmployed,bachelors,married,whiteCollar,husband,White,Male,0,0,44,notUSA,1
42,private,associates,married,professional,unmarried,White,Female,0,0,40,USA,0
27,otherGov,prof_school,single,professional,notInFamily,White,Male,0,0,70,USA,0
40,private,hs_grad,married,sales,wife,Black,Female,0,0,40,notUSA,0
53,fedGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,1
54,private,hs_grad,married,sales,husband,White,Male,0,0,50,USA,1
30,otherGov,bachelors,single,professional,otherRelative,White,Male,0,0,35,USA,0
59,private,hs_grad,married,blueCollar,husband,White,Male,0,0,45,USA,1
42,selfEmployed,hs_grad,married,whiteCollar,unmarried,White,Male,0,0,55,USA,0
23,private,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
28,private,bachelors,married,other,wife,White,Female,0,0,15,USA,0
20,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
22,private,hs_grad,single,sales,notInFamily,White,Female,0,0,20,USA,0
47,selfEmployed,hs_grad,married,blueCollar,husband,White,Male,0,1977,40,USA,1
44,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
40,private,dropout,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
37,private,associates,married,other,wife,White,Female,0,0,37,USA,1
39,private,hs_grad,married,blueCollar,ownChild,White,Male,0,0,50,USA,0
49,private,hs_grad,married,sales,husband,White,Male,7688,0,40,USA,1
44,selfEmployed,hs_grad,married,other,notInFamily,White,Male,0,0,45,USA,0
27,private,dropout,married,blueCollar,wife,White,Female,0,0,37,notUSA,0
50,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
39,private,bachelors,married,professional,husband,White,Male,0,0,40,USA,1
41,private,hs_grad,single,sales,unmarried,Black,Female,0,0,40,USA,0
55,private,bachelors,married,other,husband,White,Male,0,0,40,USA,1
53,private,dropout,married,other,husband,Black,Male,0,0,35,notUSA,0
53,otherGov,masters_doctorate,married,professional,unmarried,White,Female,0,0,50,USA,0
31,private,masters_doctorate,married,whiteCollar,husband,White,Male,0,2415,70,notUSA,1
21,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
30,private,hs_grad,married,blueCollar,notInFamily,Black,Male,0,0,40,USA,0
53,private,masters_doctorate,single,whiteCollar,notInFamily,White,Female,0,0,60,USA,1
47,private,hs_grad,married,blueCollar,husband,White,Male,0,1485,47,USA,0
60,private,bachelors,married,whiteCollar,notInFamily,White,Female,0,0,40,notUSA,1
59,private,dropout,married,blueCollar,unmarried,White,Female,0,0,40,notUSA,0
37,private,bachelors,single,whiteCollar,notInFamily,White,Male,0,0,48,USA,1
47,fedGov,bachelors,married,blueCollar,husband,White,Male,0,1740,40,USA,0
49,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
73,otherGov,hs_grad,single,professional,otherRelative,White,Female,0,0,11,USA,0
58,private,hs_grad,married,other,unmarried,Black,Female,0,0,20,USA,0
35,private,hs_grad,single,blueCollar,ownChild,Black,Male,0,0,40,USA,0
24,otherGov,hs_grad,married,professional,wife,White,Female,0,0,50,USA,0
62,private,hs_grad,married,other,notInFamily,White,Female,0,0,38,USA,0
58,private,hs_grad,married,other,wife,White,Female,0,0,40,USA,0
51,private,hs_grad,married,other,husband,White,Male,15024,0,40,USA,1
21,private,hs_grad,single,sales,ownChild,Black,Male,0,0,40,USA,0
30,private,bachelors,married,blueCollar,husband,White,Male,0,0,40,USA,0
27,private,associates,single,professional,notInFamily,White,Female,0,1876,36,notUSA,0
25,private,bachelors,married,other,husband,White,Male,5178,0,40,USA,1
31,private,hs_grad,single,blueCollar,notInFamily,AmerIndianEskimo,Male,0,0,45,USA,0
31,private,hs_grad,single,other,unmarried,Black,Female,0,0,34,USA,0
44,private,hs_grad,married,blueCollar,husband,White,Male,5178,0,50,USA,1
52,selfEmployed,masters_doctorate,married,professional,husband,White,Male,99999,0,65,USA,1
30,private,associates,married,sales,husband,White,Male,0,0,40,USA,0
29,private,hs_grad,single,blueCollar,ownChild,Black,Male,0,0,40,USA,0
36,private,dropout,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
54,selfEmployed,bachelors,married,blueCollar,husband,White,Male,0,0,50,USA,0
59,otherGov,hs_grad,married,other,notInFamily,White,Male,0,0,40,USA,1
55,private,hs_grad,single,other,notInFamily,White,Male,0,0,45,USA,0
22,private,associates,single,other,ownChild,White,Female,0,0,20,USA,0
42,private,hs_grad,married,blueCollar,notInFamily,White,Female,0,0,40,USA,0
36,private,associates,married,sales,wife,White,Female,0,0,40,USA,0
32,private,bachelors,married,professional,husband,White,Male,0,0,40,USA,1
44,private,dropout,married,blueCollar,husband,White,Male,0,0,40,USA,0
25,private,dropout,married,blueCollar,notInFamily,White,Male,0,0,40,notUSA,0
31,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
33,private,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
54,selfEmployed,associates,married,sales,husband,White,Male,0,0,50,USA,1
42,selfEmployed,hs_grad,single,whiteCollar,notInFamily,White,Male,0,0,48,USA,0
49,private,hs_grad,married,blueCollar,husband,White,Male,0,0,44,USA,0
30,private,hs_grad,married,other,husband,White,Male,0,0,44,USA,0
54,private,hs_grad,married,whiteCollar,unmarried,White,Female,0,0,45,USA,0
39,private,hs_grad,single,blueCollar,unmarried,White,Male,0,0,40,USA,0
24,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
21,private,hs_grad,single,other,ownChild,White,Female,0,0,44,USA,0
23,private,dropout,single,other,unmarried,Black,Female,0,0,30,USA,0
54,private,hs_grad,married,other,unmarried,White,Female,0,0,42,USA,0
23,private,masters_doctorate,single,sales,notInFamily,White,Female,0,0,20,USA,0
39,private,hs_grad,married,blueCollar,unmarried,White,Male,0,1726,40,USA,0
23,private,hs_grad,single,professional,notInFamily,White,Male,0,0,25,USA,0
41,private,hs_grad,married,blueCollar,husband,Black,Male,0,1902,40,USA,1
32,private,dropout,single,other,notInFamily,Black,Male,0,0,40,USA,0
57,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
18,private,hs_grad,single,other,otherRelative,White,Female,0,0,30,USA,0
60,otherGov,masters_doctorate,married,professional,husband,White,Male,7688,0,60,USA,1
21,private,hs_grad,single,blueCollar,ownChild,White,Female,0,0,40,USA,0
53,private,hs_grad,married,other,otherRelative,White,Female,0,0,22,USA,0
38,private,bachelors,married,whiteCollar,husband,White,Male,7688,0,55,USA,1
21,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
53,private,masters_doctorate,married,whiteCollar,notInFamily,White,Female,0,0,55,USA,1
24,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
36,fedGov,associates,married,other,husband,White,Male,0,0,40,USA,0
29,private,masters_doctorate,single,whiteCollar,notInFamily,Black,Male,0,0,60,USA,0
23,private,hs_grad,single,sales,notInFamily,White,Male,0,0,40,USA,0
44,private,hs_grad,married,whiteCollar,husband,White,Male,0,0,50,USA,0
32,otherGov,masters_doctorate,married,professional,husband,White,Male,0,0,48,USA,0
25,private,bachelors,single,whiteCollar,notInFamily,White,Female,0,0,50,USA,0
41,selfEmployed,hs_grad,married,blueCollar,unmarried,White,Male,0,0,27,USA,0
18,private,hs_grad,single,other,ownChild,White,Female,0,0,30,USA,0
57,private,hs_grad,married,blueCollar,husband,White,Male,0,1672,45,USA,0
62,private,bachelors,married,whiteCollar,notInFamily,White,Male,10520,0,50,USA,1
29,private,bachelors,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
19,private,hs_grad,single,other,ownChild,Black,Female,0,0,40,USA,0
35,selfEmployed,prof_school,married,professional,husband,White,Male,0,0,65,USA,1
52,private,bachelors,married,professional,husband,White,Male,0,0,50,USA,1
28,private,dropout,single,blueCollar,unmarried,White,Female,0,0,40,USA,0
38,private,hs_grad,single,other,ownChild,White,Male,0,0,40,USA,0
42,private,hs_grad,married,sales,unmarried,Black,Female,0,0,40,USA,0
41,private,bachelors,single,professional,notInFamily,Black,Male,0,0,40,USA,0
23,private,bachelors,single,professional,notInFamily,White,Male,0,0,38,USA,0
31,private,masters_doctorate,married,sales,husband,White,Male,0,0,76,USA,1
31,private,dropout,single,blueCollar,notInFamily,White,Male,0,0,45,notUSA,0
46,private,masters_doctorate,married,professional,husband,White,Male,0,0,40,USA,1
18,private,dropout,single,sales,ownChild,White,Female,0,0,20,USA,0
57,selfEmployed,masters_doctorate,married,other,husband,White,Male,0,0,38,USA,1
25,private,associates,single,other,notInFamily,White,Female,0,0,38,USA,0
32,private,masters_doctorate,married,whiteCollar,husband,White,Male,0,0,40,USA,1
27,private,dropout,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
46,fedGov,bachelors,married,professional,husband,White,Male,7688,0,45,USA,1
43,otherGov,hs_grad,single,blueCollar,unmarried,White,Male,0,0,40,USA,0
56,selfEmployed,bachelors,married,professional,notInFamily,White,Female,0,0,40,USA,1
19,private,hs_grad,married,blueCollar,wife,White,Female,0,0,40,USA,0
20,fedGov,hs_grad,single,other,ownChild,White,Female,0,0,40,USA,0
42,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,45,USA,0
90,private,hs_grad,married,blueCollar,unmarried,White,Male,0,0,99,USA,0
25,private,dropout,married,blueCollar,notInFamily,Black,Male,0,0,35,USA,0
27,private,hs_grad,single,other,notInFamily,Black,Female,0,0,40,notUSA,0
48,private,hs_grad,married,blueCollar,husband,White,Male,0,0,44,USA,0
48,fedGov,hs_grad,single,other,notInFamily,Black,Male,0,0,40,USA,0
27,private,hs_grad,married,blueCollar,husband,White,Male,0,0,48,USA,0
46,private,bachelors,married,other,unmarried,White,Female,0,0,38,USA,0
32,private,dropout,married,other,otherRelative,White,Male,0,0,40,USA,0
22,private,associates,married,other,husband,White,Male,0,0,40,USA,0
24,private,bachelors,married,professional,wife,White,Female,0,0,40,USA,1
31,private,hs_grad,married,blueCollar,husband,White,Male,0,0,65,USA,0
20,private,hs_grad,single,professional,notInFamily,White,Female,0,0,18,USA,0
28,selfEmployed,prof_school,single,professional,notInFamily,White,Male,2176,0,40,USA,0
40,selfEmployed,hs_grad,married,whiteCollar,husband,White,Male,0,0,60,USA,1
39,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
54,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
59,otherGov,hs_grad,married,other,husband,White,Male,0,0,42,USA,0
17,private,dropout,single,sales,ownChild,White,Female,0,0,18,USA,0
25,selfEmployed,hs_grad,single,blueCollar,ownChild,White,Male,0,0,80,USA,0
49,otherGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,1
55,selfEmployed,hs_grad,married,whiteCollar,notInFamily,White,Male,34095,0,60,USA,0
39,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,0
67,private,hs_grad,married,professional,notInFamily,White,Female,0,0,16,USA,0
28,private,hs_grad,single,other,unmarried,White,Male,0,0,40,USA,0
35,private,dropout,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
44,private,hs_grad,married,other,husband,White,Male,0,0,48,USA,1
51,private,masters_doctorate,married,professional,husband,White,Male,0,0,47,USA,1
55,private,bachelors,married,blueCollar,ownChild,AsianPacIslander,Male,0,0,40,USA,0
45,otherGov,hs_grad,married,other,husband,White,Male,0,0,78,USA,1
32,private,hs_grad,married,blueCollar,husband,White,Male,0,0,48,USA,0
45,private,hs_grad,married,whiteCollar,unmarried,White,Female,0,0,40,USA,0
45,private,masters_doctorate,married,whiteCollar,husband,White,Male,15024,0,60,notUSA,1
35,private,bachelors,single,sales,notInFamily,White,Male,0,0,40,USA,1
55,otherGov,hs_grad,married,blueCollar,husband,White,Male,0,0,44,USA,0
59,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
22,private,hs_grad,single,other,notInFamily,White,Female,0,0,55,USA,0
46,otherGov,masters_doctorate,married,whiteCollar,unmarried,Black,Female,0,0,35,USA,0
23,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
47,private,bachelors,married,whiteCollar,husband,White,Male,0,0,45,USA,1
34,private,hs_grad,married,blueCollar,husband,White,Male,0,0,30,notUSA,0
51,private,dropout,married,blueCollar,ownChild,White,Male,0,0,40,USA,0
40,private,associates,married,sales,husband,White,Male,0,0,50,USA,0
24,otherGov,hs_grad,single,other,ownChild,White,Male,0,0,12,USA,0
20,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,72,USA,0
44,private,hs_grad,married,blueCollar,unmarried,White,Male,1831,0,50,USA,0
26,private,hs_grad,married,blueCollar,unmarried,White,Male,0,0,40,USA,0
35,otherGov,hs_grad,married,other,unmarried,White,Female,0,0,38,USA,0
23,private,hs_grad,single,blueCollar,unmarried,AsianPacIslander,Male,0,0,40,notUSA,0
40,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,50,USA,0
49,otherGov,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
32,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,45,USA,0
28,private,associates,married,professional,unmarried,White,Female,0,0,40,USA,0
51,private,masters_doctorate,married,whiteCollar,husband,White,Male,15024,0,60,USA,1
62,private,associates,married,whiteCollar,husband,White,Male,0,0,50,USA,1
31,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,notUSA,0
47,otherGov,associates,married,other,husband,White,Male,0,0,40,USA,1
36,private,associates,single,other,notInFamily,White,Female,0,0,3,USA,0
44,otherGov,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
46,private,bachelors,married,whiteCollar,husband,White,Male,0,0,40,USA,1
32,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,0,40,USA,0
51,selfEmployed,associates,married,blueCollar,unmarried,Black,Female,0,0,30,USA,0
48,private,bachelors,married,whiteCollar,husband,White,Male,0,0,45,USA,1
28,private,bachelors,single,blueCollar,unmarried,Black,Female,0,0,40,USA,0
57,selfEmployed,hs_grad,married,other,husband,White,Male,0,0,60,USA,1
33,private,associates,married,sales,husband,White,Male,0,0,40,USA,0
42,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,15,USA,0
17,private,dropout,single,other,ownChild,White,Male,0,0,40,USA,0
31,selfEmployed,bachelors,married,whiteCollar,husband,White,Male,0,0,55,USA,1
35,private,hs_grad,single,blueCollar,notInFamily,White,Male,0,1974,40,USA,0
20,private,hs_grad,single,blueCollar,ownChild,White,Male,0,0,40,USA,0
36,private,hs_grad,married,whiteCollar,wife,White,Female,0,0,40,USA,0
24,private,hs_grad,single,sales,notInFamily,White,Female,0,0,24,USA,0
33,private,hs_grad,married,blueCollar,husband,Black,Male,0,0,50,USA,1
36,private,hs_grad,married,other,husband,White,Male,0,0,40,USA,0
31,private,bachelors,married,whiteCollar,unmarried,White,Female,0,0,40,USA,0
29,private,associates,married,sales,unmarried,White,Female,3418,0,40,USA,0
47,private,bachelors,married,sales,husband,White,Male,0,0,60,USA,1
30,private,masters_doctorate,married,professional,husband,White,Male,5178,0,75,USA,1
34,private,hs_grad,married,blueCollar,husband,White,Male,0,0,50,USA,0
23,private,hs_grad,single,blueCollar,otherRelative,White,Female,0,0,40,USA,0
33,private,associates,married,other,notInFamily,White,Male,0,0,40,USA,0
59,private,dropout,married,blueCollar,notInFamily,White,Female,0,0,40,USA,0
67,selfEmployed,bachelors,married,professional,notInFamily,White,Male,0,0,40,USA,0
26,private,hs_grad,married,blueCollar,notInFamily,White,Male,0,0,40,USA,0
27,private,hs_grad,married,blueCollar,husband,AsianPacIslander,Male,2885,0,40,notUSA,0
24,private,bachelors,single,other,ownChild,White,Male,0,0,39,USA,0
44,fedGov,associates,married,other,notInFamily,White,Male,0,0,40,USA,0
31,private,hs_grad,married,blueCollar,husband,White,Male,0,0,40,USA,1
28,private,prof_school,married,professional,husband,White,Male,0,0,60,USA,0
19,private,hs_grad,single,other,ownChild,White,Female,0,0,20,USA,0
31,selfEmployed,bachelors,married,whiteCollar,wife,White,Female,0,1902,40,USA,1
20,private,hs_grad,single,other,notInFamily,White,Female,0,0,40,USA,0
64,private,hs_grad,married,other,notInFamily,White,Female,0,0,15,USA,0
47,otherGov,hs_grad,married,other,wife,White,Female,0,0,40,USA,1
36,private,hs_grad,single,other,notInFamily,White,Female,0,0,35,USA,0
48,private,hs_grad,married,blueCollar,husband,White,Male,0,0,44,USA,1
19,selfEmployed,hs_grad,single,other,ownChild,White,Female,0,0,40,notUSA,0
